,Unnamed: 0,track_uri,track_id,track_name,album_release_date,track_year,popular_year,Top100
178,178,spotify:track:6IFOw9Ck9mWHRQgw6QrPYx,6IFOw9Ck9mWHRQgw6QrPYx,Music (feat. Marvin Gaye),2001-08-27,2001,2001,Y
179,179,spotify:track:6WJtzSaXumGZ7pIa0z7QIP,6WJtzSaXumGZ7pIa0z7QIP,What Took You So Long?,2001-01-01,2001,2001,Y
180,180,spotify:track:3qzcM6SmbzBnGXSJe6hYdy,3qzcM6SmbzBnGXSJe6hYdy,Eternal Flame - Single Version,2001-10-23,2001,2001,Y
181,181,spotify:track:1PUNthIXityeZlnRLcP7JI,1PUNthIXityeZlnRLcP7JI,AM To PM,2001,2001,2001,Y
182,182,spotify:track:34Vn9nKfztyLco9lJazy4j,34Vn9nKfztyLco9lJazy4j,I'm Already There,2001-03-27,2001,2001,Y
183,183,spotify:track:6j8nh1kHwezw8pkC2eU87F,6j8nh1kHwezw8pkC2eU87F,Touch Me (Radio Edit) [feat. Cassandra],2001,2001,2001,Y
184,184,spotify:track:7nWsh14AHpnTzq1Xejz90U,7nWsh14AHpnTzq1Xejz90U,No More Drama,2001-01-01,2001,2001,Y
185,185,spotify:track:5avQSAKB1dOEeIQBqV4jgW,5avQSAKB1dOEeIQBqV4jgW,Until The End Of Time,2001-01-01,2001,2001,Y
186,186,spotify:track:3LaOU1rxGZFPRC4I602Z3O,3LaOU1rxGZFPRC4I602Z3O,Queen of My Heart - Radio Edit,2001-11-12,2001,2001,Y
187,187,spotify:track:5ZsPy9wHH733NlU6c4v2Hi,5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,2001-06-12,2001,2001,Y
188,188,spotify:track:1Sm3U3B5XoidYQEZQZrh3i,1Sm3U3B5XoidYQEZQZrh3i,Heaven Is a Halfpipe (If I Die),2000-01-01,2000,2001,Y
189,189,spotify:track:6J8vBmsokURohC3UygqYOH,6J8vBmsokURohC3UygqYOH,Ain't It Funny,2001-01-23,2001,2001,Y
190,190,spotify:track:5zn1hpm9N0ylKB7kOtpCw2,5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),2000-11-06,2000,2001,Y
191,191,spotify:track:7FWuzwapuKHTEyDJIcQOw3,7FWuzwapuKHTEyDJIcQOw3,Stutter (feat. Mystikal) - Double Take Remix,2000-04-18,2000,2001,Y
192,192,spotify:track:0jG92AlXau21qgCQRxGLic,0jG92AlXau21qgCQRxGLic,One Minute Man (feat. Ludacris),2001-05-14,2001,2001,Y
193,193,spotify:track:6uSa5iCMwPr10Ftpz8w09b,6uSa5iCMwPr10Ftpz8w09b,Love,2000-01-01,2000,2001,Y
194,194,spotify:track:7fFCnttacpotkyhTOxKv14,7fFCnttacpotkyhTOxKv14,Play,2001-01-23,2001,2001,Y
195,195,spotify:track:1X1KDnhTnb28tpJlgOV3lD,1X1KDnhTnb28tpJlgOV3lD,Promise,2000-01-18,2000,2001,Y
196,196,spotify:track:1Jlt67b4oOhCoFW9GQwL9T,1Jlt67b4oOhCoFW9GQwL9T,Point of View - Radio Edit,2018-01-01,2018,2001,Y
197,197,spotify:track:0OSAJEA0ekX6pr2nuiPzX7,0OSAJEA0ekX6pr2nuiPzX7,Rapture (feat.Nadia Ali),2006-06-27,2006,2001,Y
198,198,spotify:track:4tI7eIbEUfInHS3sxfqkkr,4tI7eIbEUfInHS3sxfqkkr,Romeo,2001-06-25,2001,2001,Y
199,199,spotify:track:4Mnw05kNd0j1XDHwtfzofp,4Mnw05kNd0j1XDHwtfzofp,Do You Really Like It? - Radio Edit,2001-05-21,2001,2001,Y
200,200,spotify:track:0ARK753YaiJbpLUk7z5yIM,0ARK753YaiJbpLUk7z5yIM,Dilemma,2002-06-25,2002,2002,Y
201,201,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,2002-05-26,2002,2002,Y
202,202,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002-06-04,2002,2002,Y
203,203,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,2002-04-30,2002,2002,Y
204,204,spotify:track:5QpaGzWp0hwB5faV8dkbAz,5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,2001,2001,2002,Y
205,205,spotify:track:15f8Cv8RXUlOOCIf2oaceN,15f8Cv8RXUlOOCIf2oaceN,Underneath Your Clothes,2001-11-13,2001,2002,Y
206,206,spotify:track:6fR6Z0Vc1K6yQWNUIKjAIR,6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,2001-12-11,2001,2002,Y
207,207,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,60a0Rd6pjrkxjPbaKzXjfq,In the End,2000-10-24,2000,2002,Y
208,208,spotify:track:4xkOaSrkexMciUUogZKVTS,4xkOaSrkexMciUUogZKVTS,Till I Collapse,2002-05-26,2002,2002,Y
209,209,spotify:track:75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,The Scientist,2002-08-08,2002,2002,Y
210,210,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,2002-07-09,2002,2002,Y
211,211,spotify:track:00Mb3DuaIH1kjrwOku9CGU,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,2002-06-04,2002,2002,Y
212,212,spotify:track:1zNXF2svmdlNxfS5XeNUgr,1zNXF2svmdlNxfS5XeNUgr,Don't Know Why,2002-02-26,2002,2002,Y
213,213,spotify:track:04KTF78FFg8sOHC1BADqbY,04KTF78FFg8sOHC1BADqbY,Hot In Herre,2002-06-25,2002,2002,Y
214,214,spotify:track:7BMO7O7ImjV8HNTH74Tshv,7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,2002-05-26,2002,2002,Y
215,215,spotify:track:4hrae8atte6cRlSC9a7VCO,4hrae8atte6cRlSC9a7VCO,Always On Time,2001-01-01,2001,2002,Y
216,216,spotify:track:2mKouqwAIdQnMP43zxR89r,2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),2001-12-04,2001,2002,Y
217,217,spotify:track:6zMUIb4uce1CzpbjR3vMdN,6zMUIb4uce1CzpbjR3vMdN,Foolish,2002-01-01,2002,2002,Y
218,218,spotify:track:16DhvbuyvJob4Q9GHNYu2n,16DhvbuyvJob4Q9GHNYu2n,She Hates Me,2001-08-28,2001,2002,Y
219,219,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,0BCPKOYdS2jbQ8iyB56Zns,Clocks,2002-08-08,2002,2002,Y
220,220,spotify:track:1f2V8U1BiWaC9aJWmpOARe,1f2V8U1BiWaC9aJWmpOARe,By the Way,2002-07-09,2002,2002,Y
221,221,spotify:track:7J41dYQolQJEtj3UmKLu5r,7J41dYQolQJEtj3UmKLu5r,U Got It Bad,2001-08-07,2001,2002,Y
222,222,spotify:track:2VSbEXqs6NbNiZSTcHlIDR,2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,2001-01-01,2001,2002,Y
223,223,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,6Wt5QBzHp9vdSLAFlvdnDQ,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",2004-03-09,2004,2002,Y
224,224,spotify:track:0YImOCkIJ2PWhCXaURCZnY,0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),2002-11-26,2002,2002,Y
225,225,spotify:track:3jagJCUbdqhDSPuxP8cAqF,3jagJCUbdqhDSPuxP8cAqF,Work It,2002-11-11,2002,2002,Y
226,226,spotify:track:02jcEwywffn3Tsb48fXmlW,02jcEwywffn3Tsb48fXmlW,Get the Party Started,2001,2001,2002,Y
227,227,spotify:track:0qvlhVNm7L5IWabWF5hlEL,0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,2001-07-07,2001,2002,Y
228,228,spotify:track:2nvC4i2aMo4CzRjRflysah,2nvC4i2aMo4CzRjRflysah,In My Place,2002-08-08,2002,2002,Y
229,229,spotify:track:59ZTxQo8rBycIXPLUIKvE2,59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),2002-07-19,2002,2002,Y
230,230,spotify:track:5hviCr3lgg6LY6noG6DPKs,5hviCr3lgg6LY6noG6DPKs,Landslide,2002-08-27,2002,2002,Y
231,231,spotify:track:779ooI3rBd0CLqCiiJmtVo,779ooI3rBd0CLqCiiJmtVo,Hero (feat. Josey Scott),2003,2003,2002,Y
232,232,spotify:track:4kSKacywUJHdhyst4PL6pl,4kSKacywUJHdhyst4PL6pl,Somethin' Stupid,2001-11-19,2001,2002,Y
233,233,spotify:track:6UEfyhyfhYQsyipxOd95Ie,6UEfyhyfhYQsyipxOd95Ie,The Ketchup Song (Aserejé) - Spanglish Version,2002,2002,2002,Y
234,234,spotify:track:4gdQ8QShlC3toP9Mkc8DwB,4gdQ8QShlC3toP9Mkc8DwB,Oh Boy,2002-01-01,2002,2002,Y
235,235,spotify:track:1BpV8IGf4XsRRJf4Xuui9q,1BpV8IGf4XsRRJf4Xuui9q,Just Like a Pill,2001,2001,2002,Y
236,236,spotify:track:563vSy3HB5NHxel1VGQCW6,563vSy3HB5NHxel1VGQCW6,Still Fly,2002-01-01,2002,2002,Y
237,237,spotify:track:4SAHTVRe6EBhgAOWl49yPf,4SAHTVRe6EBhgAOWl49yPf,World of Our Own,2001-11-12,2001,2002,Y
238,238,spotify:track:0FLBNqc5oAiTt4J2e3fe3y,0FLBNqc5oAiTt4J2e3fe3y,Blurry,2001-08-28,2001,2002,Y
239,239,spotify:track:0SlpFHdk4UHBDzCEoXzy14,0SlpFHdk4UHBDzCEoXzy14,Stop Crying Your Heart Out,2002-07-01,2002,2002,Y
240,240,spotify:track:5PCJldueshnwqQVjS16543,5PCJldueshnwqQVjS16543,U Don't Have to Call,2001-08-07,2001,2002,Y
241,241,spotify:track:1QhSB9L9M5eZQhW4RNOhXK,1QhSB9L9M5eZQhW4RNOhXK,The Tide Is High - Radio Mix,2002-09-09,2002,2002,Y
242,242,spotify:track:7lVNTXkI3cHFvcXiI8damb,7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon],2005-10-04,2005,2002,Y
243,243,spotify:track:72SpPFrMYCXLB3Fbw9tEgf,72SpPFrMYCXLB3Fbw9tEgf,Heaven,2002-02-26,2002,2002,Y
244,244,spotify:track:4rr0gWiMrF4sOIefs3IEvZ,4rr0gWiMrF4sOIefs3IEvZ,A Little Less Conversation - JXL Radio Edit Remix,2002-08-01,2002,2002,Y
245,245,spotify:track:5p0KCAuu5nrHpTuAIhHdLw,5p0KCAuu5nrHpTuAIhHdLw,Overprotected - Radio Edit,2001-10-31,2001,2002,Y
246,246,spotify:track:1BfRdnfPYrni7zj4ANodBX,1BfRdnfPYrni7zj4ANodBX,Don't Let Me Get Me - Radio Edit,2001,2001,2002,Y
247,247,spotify:track:6CbcdeTQKj0qTaZTt0xkdk,6CbcdeTQKj0qTaZTt0xkdk,Happy,2002-01-01,2002,2002,Y
248,248,spotify:track:6AfLmKXzhEZjwiVPs5jhdV,6AfLmKXzhEZjwiVPs5jhdV,Hella Good,2001-12-11,2001,2002,Y
249,249,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,6W2Ef5Ph6ILTUAedoQ3QIv,Like I Love You,2002-11-04,2002,2002,Y
250,250,spotify:track:6Vecwo7AHst9V2CE3kmwr0,6Vecwo7AHst9V2CE3kmwr0,No Such Thing,2001-08-16,2001,2002,Y
251,251,spotify:track:4SyadrABZJIjeND1HPJS31,4SyadrABZJIjeND1HPJS31,Rollout (My Business),2001-01-01,2001,2002,Y
252,252,spotify:track:36jSIOSE72neBbKntCthqw,36jSIOSE72neBbKntCthqw,Addictive,2002-01-01,2002,2002,Y
253,253,spotify:track:5fkDD7aQLUmMy1EwzNm0ZB,5fkDD7aQLUmMy1EwzNm0ZB,A New Day Has Come - Radio Remix,2002-03-22,2002,2002,Y
254,254,spotify:track:2W5acFzXf5FrktecuD30Or,2W5acFzXf5FrktecuD30Or,One Love,2002,2002,2002,Y
255,255,spotify:track:2cxbxpHrND6i4uvUGVvC9J,2cxbxpHrND6i4uvUGVvC9J,Just a Friend 2002 - Radio Edit,2002-07-22,2002,2002,Y
256,256,spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,5Y0E3dOeynKuLDAXu0t0Bg,Oops (Oh My) [feat. Missy Elliott],2002-04-02,2002,2002,Y
257,257,spotify:track:24Gxm7Eh7tO83E26LG0CsY,24Gxm7Eh7tO83E26LG0CsY,Hero,2001-01-01,2001,2002,Y
258,258,spotify:track:4x2YdtTppdbL4kHPOjaunq,4x2YdtTppdbL4kHPOjaunq,More Than A Woman,2001-07-07,2001,2002,Y
259,259,spotify:track:0kr6d8wHDQPlzuET33NVn6,0kr6d8wHDQPlzuET33NVn6,All You Wanted,2001-07-31,2001,2002,Y
260,260,spotify:track:0WgLpgUdThEpA5L5K0SKq7,0WgLpgUdThEpA5L5K0SKq7,Gangsta Lovin',2002-01-01,2002,2002,Y
261,261,spotify:track:5r29mFrurlVBbqJzjr2XW6,5r29mFrurlVBbqJzjr2XW6,"My Neck, My Back (Lick It)",2015-05-05,2015,2002,Y
262,262,spotify:track:215JYyyUnrJ98NK3KEwu6d,215JYyyUnrJ98NK3KEwu6d,Soak Up The Sun,2002-04-08,2002,2002,Y
263,263,spotify:track:3U8UHbqKeR0jlkg8Qlwunr,3U8UHbqKeR0jlkg8Qlwunr,Handbags And Gladrags,2001-01-01,2001,2002,Y
264,264,spotify:track:5O2Ft5ENCfAh6JCgykJs76,5O2Ft5ENCfAh6JCgykJs76,Round Round,2002-01-01,2002,2002,Y
265,265,spotify:track:3oXNIpoUMdk8qGkwCeXqGv,3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy,2002-05-07,2002,2002,Y
266,266,spotify:track:1xg1yGPy1Y3YUf44s6TB1o,1xg1yGPy1Y3YUf44s6TB1o,"I'm Not a Girl, Not Yet a Woman",2001-10-31,2001,2002,Y
267,267,spotify:track:3SCVtAJq8li6HlKfM4M08u,3SCVtAJq8li6HlKfM4M08u,Gimme the Light,2002-11-12,2002,2002,Y
268,268,spotify:track:6cZPfzVtkicrA3CyjqYKhu,6cZPfzVtkicrA3CyjqYKhu,Baby,2002-01-01,2002,2002,Y
269,269,spotify:track:0cOyhnhy13lc5G5nr4EF0q,0cOyhnhy13lc5G5nr4EF0q,Tainted Love,2004-01-01,2004,2002,Y
270,270,spotify:track:5dpAN1mjFPL38kh9kWsCiw,5dpAN1mjFPL38kh9kWsCiw,Wasting My Time,2001,2001,2002,Y
271,271,spotify:track:45AQ5zbSJ0j1nM9daSWeq8,45AQ5zbSJ0j1nM9daSWeq8,Little By Little,2002-07-01,2002,2002,Y
272,272,spotify:track:0IspqeDVLIw46spUMhOKRL,0IspqeDVLIw46spUMhOKRL,When You Look At Me - Radio Edit,2001,2001,2002,Y
273,273,spotify:track:2QsoVMTKj5m5kgztTOep98,2QsoVMTKj5m5kgztTOep98,Hey Baby,2001-12-11,2001,2002,Y
274,274,spotify:track:2LVxvGhl2U5p2ql2ujc6vZ,2LVxvGhl2U5p2ql2ujc6vZ,Hands Clean,2002-02-25,2002,2002,Y
275,275,spotify:track:0LyZGZEZcFqpeF8bAfx3v0,0LyZGZEZcFqpeF8bAfx3v0,Move Bitch,2002-01-01,2002,2002,Y
276,276,spotify:track:1IMbmQCnl3h4m8NXqKee0g,1IMbmQCnl3h4m8NXqKee0g,Just A Little,2002-01-01,2002,2002,Y
277,277,spotify:track:4KqTGPPmXowMPEoShSVOta,4KqTGPPmXowMPEoShSVOta,Here Is Gone,2002-04-08,2002,2002,Y
278,278,spotify:track:5ZKVNTG7yu7gbX4vryqS2X,5ZKVNTG7yu7gbX4vryqS2X,Nothin',2002-01-01,2002,2002,Y
279,279,spotify:track:4kvdX9zzsix7jYHsRVkVUH,4kvdX9zzsix7jYHsRVkVUH,A Moment Like This,2003-04-15,2003,2002,Y
280,280,spotify:track:5TWL2K9Q9QuUTW15I6ZLpP,5TWL2K9Q9QuUTW15I6ZLpP,Kiss Kiss,2002-01-01,2002,2002,Y
281,281,spotify:track:4GPwz80qwxmxX2D2vujUnR,4GPwz80qwxmxX2D2vujUnR,Colourblind,2002,2002,2002,Y
282,282,spotify:track:6gsmFgUiSTuinJlScwFODv,6gsmFgUiSTuinJlScwFODv,I Love You,2001,2001,2002,Y
283,283,spotify:track:3SHSWxOXqCrw55LiXAB8J1,3SHSWxOXqCrw55LiXAB8J1,I'm Gonna Be Alright (feat. Nas),2002,2002,2002,Y
284,284,spotify:track:4SnTf4ixVZCfQtxHNhky0T,4SnTf4ixVZCfQtxHNhky0T,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,2001-11-07,2001,2002,Y
285,285,spotify:track:4UE8T2GKceEaNhn5ORTkyo,4UE8T2GKceEaNhn5ORTkyo,Caught in the Middle,2001,2001,2002,Y
286,286,spotify:track:7DUpuAzGUyJaJB3p9BC3Ms,7DUpuAzGUyJaJB3p9BC3Ms,Die Another Day,2003-04-22,2003,2002,Y
287,287,spotify:track:2iWyrSHvs6qhFzfpiLAK0z,2iWyrSHvs6qhFzfpiLAK0z,Born to Try,2003-03-21,2003,2002,Y
288,288,spotify:track:1NRorokmYEtr1koWybvaE4,1NRorokmYEtr1koWybvaE4,A Woman's Worth,2001-06-26,2001,2002,Y
289,289,spotify:track:074v54tSEWLbq3Hu5wf6uh,074v54tSEWLbq3Hu5wf6uh,The Whole World (feat. Killer Mike),2001-10-04,2001,2002,Y
290,290,spotify:track:7cGcyNd7NVvDIwCAQSbJLI,7cGcyNd7NVvDIwCAQSbJLI,Luv U Better,2002-10-08,2002,2002,Y
291,291,spotify:track:4gJoAvFpDvaeqm2EKYGmhb,4gJoAvFpDvaeqm2EKYGmhb,If You're Not The One,2002-01-01,2002,2002,Y
292,292,spotify:track:6KRi6CBUitENJB4HQbSVSD,6KRi6CBUitENJB4HQbSVSD,Escape,2001-01-01,2001,2002,Y
293,293,spotify:track:2vN5Hb3lVKRHj0LzBvafzo,2vN5Hb3lVKRHj0LzBvafzo,Hey Ma,2002-01-01,2002,2002,Y
294,294,spotify:track:3GhuNU58hVUuzKY7LHmFRB,3GhuNU58hVUuzKY7LHmFRB,4 My People (feat. Eve),2001-05-14,2001,2002,Y
295,295,spotify:track:4tKGFmENO69tZR9ahgZu48,4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,2002-06-06,2002,2002,Y
296,296,spotify:track:747tpec1a0Hfqvj2za1pBs,747tpec1a0Hfqvj2za1pBs,Gotta Get Thru This - D'N'D Radio Edit,2002-01-01,2002,2002,Y
297,297,spotify:track:5Bhf4i2WUDGc3W0HW6XTVK,5Bhf4i2WUDGc3W0HW6XTVK,Nu Flow,2001-01-01,2001,2002,Y
298,298,spotify:track:3Zg1941PbcmsxLmSaVJ3OZ,3Zg1941PbcmsxLmSaVJ3OZ,Evergreen,2002-10-07,2002,2002,Y
299,299,spotify:track:1F1XjwRzMh8KT2BvH6ISkG,1F1XjwRzMh8KT2BvH6ISkG,Rainy Dayz,2001-08-28,2001,2002,Y
300,300,spotify:track:4RY96Asd9IefaL3X4LOLZ8,4RY96Asd9IefaL3X4LOLZ8,In Da Club,2003-02-06,2003,2003,Y
301,301,spotify:track:5qTvkDrSfvwDv6RBjjcfQr,5qTvkDrSfvwDv6RBjjcfQr,Get Busy,2002-11-12,2002,2003,Y
302,302,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",2005-12-06,2005,2003,Y
303,303,spotify:track:5IVuqXILoxVWvWEPm82Jxr,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),2003-06-24,2003,2003,Y
304,304,spotify:track:4O4dhPrjcw7GSLNafNydmb,4O4dhPrjcw7GSLNafNydmb,Big Yellow Taxi,2002-07-08,2002,2003,Y
305,305,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,2003-06-24,2003,2003,Y
306,306,spotify:track:0jiBVBJkLrlGLgrIVmd3VK,0jiBVBJkLrlGLgrIVmd3VK,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,2002-09-26,2002,2003,Y
307,307,spotify:track:0KxU9wjCedUxSGdjuFdBDu,0KxU9wjCedUxSGdjuFdBDu,Shut Up,2003-06-24,2003,2003,Y
308,308,spotify:track:3dPQuX8Gs42Y7b454ybpMR,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,2003-04-01,2003,2003,Y
309,309,spotify:track:0COqiPhxzoWICwFCS4eZcp,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2003-03-04,2003,2003,Y
310,310,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,0BCPKOYdS2jbQ8iyB56Zns,Clocks,2002-08-08,2002,2003,Y
311,311,spotify:track:3YuaBvuZqcwN3CEAyyoaei,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,2002-11-17,2002,2003,Y
312,312,spotify:track:3CpoeW0cZSDzIRv5z34F87,3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,2002-05-26,2002,2003,Y
313,313,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,4Yf5bqU3NK4kNOypcrLYwU,Faint,2003-03-24,2003,2003,Y
314,314,spotify:track:1AWQoqb9bSvzTjaLralEkT,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,2002-11-04,2002,2003,Y
315,315,spotify:track:1AdYZ6X00nXmO613Y7GJOl,1AdYZ6X00nXmO613Y7GJOl,I Miss You,2003-11-01,2003,2003,Y
316,316,spotify:track:57Xjny5yNzAcsxnusKmAfA,57Xjny5yNzAcsxnusKmAfA,Reptilia,2003-10-28,2003,2003,Y
317,317,spotify:track:0M955bMOoilikPXwKLYpoi,0M955bMOoilikPXwKLYpoi,I Hate Everything About You,2003-04-19,2003,2003,Y
318,318,spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,2003-01-01,2003,2003,Y
319,319,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,2001-08-16,2001,2003,Y
320,320,spotify:track:1zzxoZVylsna2BQB65Ppcb,1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,2007-06-12,2007,2003,Y
321,321,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,2002-11-04,2002,2003,Y
322,322,spotify:track:1MTQHCpraD4S8g5PAFKzoj,1MTQHCpraD4S8g5PAFKzoj,Behind Blue Eyes,2003-01-01,2003,2003,Y
323,323,spotify:track:41bIQPBE1lFN0mmw6Lmssz,41bIQPBE1lFN0mmw6Lmssz,21 Questions,2003-02-06,2003,2003,Y
324,324,spotify:track:1jlG3KJ3gdYmhfuySFfpO1,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,2002-06-04,2002,2003,Y
325,325,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,2004-01-17,2004,2003,Y
326,326,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,1AEYT6VxrxXPMoQUxsY0E4,Headstrong,2002-11-05,2002,2003,Y
327,327,spotify:track:5ljCWsDlSyJ41kwqym2ORw,5ljCWsDlSyJ41kwqym2ORw,03' Bonnie & Clyde,2002-11-12,2002,2003,Y
328,328,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,4PkJ7c9y1CwpuVOiJODnCZ,Someday,2003-09-23,2003,2003,Y
329,329,spotify:track:0YImOCkIJ2PWhCXaURCZnY,0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),2002-11-26,2002,2003,Y
330,330,spotify:track:3TCauNPqFiniaYHBvEVoHG,3TCauNPqFiniaYHBvEVoHG,Beautiful,2002-07-19,2002,2003,Y
331,331,spotify:track:3jagJCUbdqhDSPuxP8cAqF,3jagJCUbdqhDSPuxP8cAqF,Work It,2002-11-11,2002,2003,Y
332,332,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,3WbphvawbMZ8FyqDxYGdSQ,When I'm Gone,2002-11-12,2002,2003,Y
333,333,spotify:track:756CJtQRFSxEx9jV4P9hpA,756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love,2003-07-07,2003,2003,Y
334,334,spotify:track:2g2a5kDeZexbUTD8abcvm6,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,2002-10-04,2002,2003,Y
335,335,spotify:track:2D1hlMwWWXpkc3CZJ5U351,2D1hlMwWWXpkc3CZJ5U351,P.I.M.P.,2003-02-06,2003,2003,Y
336,336,spotify:track:0l3GEbH3CviUytD6iX4wzg,0l3GEbH3CviUytD6iX4wzg,Right Thurr,2003-01-01,2003,2003,Y
337,337,spotify:track:5z7mYFfhw6N6f23VwrokJD,5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),2003,2003,2003,Y
338,338,spotify:track:69j0KoPJuwpnbGWrfn7Yll,69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),2001-11-19,2001,2003,Y
339,339,spotify:track:5u5MpBnvJejW9dHPrfWEXZ,5u5MpBnvJejW9dHPrfWEXZ,Superstar,2003-06-30,2003,2003,Y
340,340,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,6pWzCKTrKrwbUPzY8RLCoP,Rock Wit U (Awww Baby),2003-01-01,2003,2003,Y
341,341,spotify:track:7nXq1vaZiz7PdbfojpPjW5,7nXq1vaZiz7PdbfojpPjW5,Fighter,2002-07-19,2002,2003,Y
342,342,spotify:track:4675yUu8AUbE72T94BkLCD,4675yUu8AUbE72T94BkLCD,Beautiful,2005-01-01,2005,2003,Y
343,343,spotify:track:0yHConG49418wPs8UfAt44,0yHConG49418wPs8UfAt44,Into You (feat. Tamia),2003-02-01,2003,2003,Y
344,344,spotify:track:0RFgvrhkf9FiDRLA0BhzpZ,0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,2002-07-09,2002,2003,Y
345,345,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,2003-08-19,2003,2003,Y
346,346,spotify:track:6Bm6qUCSatPAqkQllFL7oA,6Bm6qUCSatPAqkQllFL7oA,Unwell,2002-11-01,2002,2003,Y
347,347,spotify:track:4WY3HyGXsWqjFRCVD6gnTe,4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),2003-06-24,2003,2003,Y
348,348,spotify:track:1n7omixiROWs5q6xpWiQuL,1n7omixiROWs5q6xpWiQuL,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,2003-05-23,2003,2003,Y
349,349,spotify:track:6BIcjFZIVDZxNAcofRFPx4,6BIcjFZIVDZxNAcofRFPx4,So Gone,2003,2003,2003,Y
350,350,spotify:track:2iclfHORMqpR3TxuhwVRhD,2iclfHORMqpR3TxuhwVRhD,Mesmerize,2002-01-01,2002,2003,Y
351,351,spotify:track:5dWfl2PBpKHpBVdz95wxK1,5dWfl2PBpKHpBVdz95wxK1,No Letting Go,2003,2003,2003,Y
